Obs
0.078633366
0.024308266
0.028182643
0.044044142
0.019126253
0.008767404
0.244331367
0.055336048
0.042940943
0.053822708
0.009864138
0.060800035
0.044328168
0.074346985
0.044207867
0.17334927
0.027646566
0.028984667
0.008047761
0.06674336
0.027300278
0.006125714
0.017726143
0.039165455
0.014259315
0.016141573
0.003647632
0.001403985
0.018456428
0.024095711
0.052010987
0.023905121
0.037503539
0.000899651
0.039504299
0.01015357
0.02510803
0.01599113
0.008836987
0.028959632
0.007293782
0.018277562
0.021931697
0.000692613
0.08453946
0.064868044
0.018578735
0.00655101
0.044153954
0.01973928
0.003853603
0.002268542
0.006094758
0.021194395
0.003967885
0.055765139
0.012463949
0.043528221
0.012553808
0.012221702
0.012024926
0.029450295
0.005489172
0.006537678
0.036728323
0.001305379
0.011577356
0.001793681
0.007607431
0.006654789
0.019788911
0.030450358
0.013919344
0.019664202
0.002125583
0.049685345
0.024212782
0.007598248
0.024658282
0.00469764
0.002940068
0.026267809
0.011048454
0.022507735
0.034503234
0.015173711
0.028867171
0.020144196
0.002829213
0.013039471
0.048332997
0.042706958
0.006728622
0.017074785
0.005612839
0.016863939
0.013649479
0.006784485
0.020283505
0.016391947
0.05062842
0.027325864
0.018733442
0.008831293
0.00272272
0.003475547
0.02882577
0.0030057
0.002694084
0.077221563
0.020643548
0.013842658
0.004903491
0.006547851
0.061585261
0.000364101
0.022068729
0.039861764
0.019358273
0.016693566
0.008347256
0.011343896
0.001503702
0.045709554
0.013744666
0.018807656
0.020226006
0.009330732
0.005457698
0.033591387
0.005098811
0.002598749
0.002092389
0.040184808
0.00177962
0.01456364
0.021056331
0.010408515
0.005427657
0.009390792
0.001826602
0.063600597
0.01652978
0.007392291
0.021007168
0.032106589
0.043554559
0.023706168
0.01989866
0.002740663
0.017970175
0.009434081
0.020501487
0.009743435
0.008555182
0.038256047
0.069534981
0.000652798
0.002207885
0.013450531
0.040325856
0.022601751
0.006308525
0.021827825
0.002844398
0.004593067
0.092464586
0.04905671
0.013748086
0.014212078
0.016508009
0.028384627
0.004717467
0.054095205
0.000847536
0.021685794
0.011354894
0.002423475
0.062017674
0.037945477
0.004205979
0.021728081
0.004138544
0.020773646
0.038036817
0.042512283
0.037989711
0.033857886
0.041846122
0.010207469
0.004336783
0.000616447
0.100243477
0.002522761
0.017672723
0.020881717
0.001771288
0.05096011
0.016708723
0.021437988
0.013810969
0.024609088
0.073086719
0.016236482
0.020613795
0.019476458
0.039076611
0.026536212
0.0272771
0.0452003
0.081063557
0.035249215
0.102299299
0.052785159
0.095827421
0.018783097
0.084961109
0.018748273
0.024225901
0.004155533
